,product_type,stay_dt,dow,booking_dt,days_prior,daily_gross_bookings,daily_gross_rev,daily_cxl_bookings,daily_cxl_rev,daily_net_bookings,daily_net_rev,cummulative_gross_bookings,cummulative_gross_rev,cummulative_cxl_bookings,cummulative_cxl_rev,OTB,OTB_rev,OTB_to_be_cxl,OTB_rev_to_be_cxl,OTB_to_survive,OTB_rev_to_survive,day_of_week,dp_range,price,OTB_cxl_rate,day_type,OP_FENC,CORP_BUS,MEM_OTHER,GOV_UNFENC,GROUP,predict_cxl_rate
110,BUSINESS TRAVEL AGENCIES,2012-04-13,6,2012-04-10,3,0,0.0,0,0.0,0,0.0,3,324.0,2,234.0,1,90.0,0,0.0,1,90.0,6,1_7,90.0,0.0,1,0,1,0,0,0,0.04526105554907964
111,BUSINESS TRAVEL AGENCIES,2012-04-13,6,2012-04-09,4,0,0.0,0,0.0,0,0.0,3,324.0,2,234.0,1,90.0,0,0.0,1,90.0,6,1_7,90.0,0.0,1,0,1,0,0,0,0.04920092721251641
112,BUSINESS TRAVEL AGENCIES,2012-04-13,6,2012-04-08,5,0,0.0,0,0.0,0,0.0,3,324.0,2,234.0,1,90.0,0,0.0,1,90.0,6,1_7,90.0,0.0,1,0,1,0,0,0,0.05314079887595295
113,BUSINESS TRAVEL AGENCIES,2012-04-13,6,2012-04-07,6,0,0.0,0,0.0,0,0.0,3,324.0,2,234.0,1,90.0,0,0.0,1,90.0,6,1_7,90.0,0.0,1,0,1,0,0,0,0.05708067053938963
114,BUSINESS TRAVEL AGENCIES,2012-04-13,6,2012-04-06,7,0,0.0,0,0.0,0,0.0,3,324.0,2,234.0,1,90.0,0,0.0,1,90.0,6,1_7,90.0,0.0,1,0,1,0,0,0,0.06102054220282618
115,BUSINESS TRAVEL AGENCIES,2012-04-13,6,2012-04-05,8,0,0.0,0,0.0,0,0.0,3,324.0,2,234.0,1,90.0,0,0.0,1,90.0,6,8_14,90.0,0.0,1,0,1,0,0,0,0.06496041386626285
116,BUSINESS TRAVEL AGENCIES,2012-04-13,6,2012-04-04,9,0,0.0,0,0.0,0,0.0,3,324.0,2,234.0,1,90.0,0,0.0,1,90.0,6,8_14,90.0,0.0,1,0,1,0,0,0,0.0689002855296995
117,BUSINESS TRAVEL AGENCIES,2012-04-13,6,2012-04-03,10,0,0.0,0,0.0,0,0.0,3,324.0,2,234.0,1,90.0,0,0.0,1,90.0,6,8_14,90.0,0.0,1,0,1,0,0,0,0.07284015719313629
118,BUSINESS TRAVEL AGENCIES,2012-04-13,6,2012-04-02,11,0,0.0,0,0.0,0,0.0,3,324.0,2,234.0,1,90.0,0,0.0,1,90.0,6,8_14,90.0,0.0,1,0,1,0,0,0,0.07678002885657284
119,BUSINESS TRAVEL AGENCIES,2012-04-13,6,2012-04-01,12,0,0.0,0,0.0,0,0.0,3,324.0,2,234.0,1,90.0,0,0.0,1,90.0,6,8_14,90.0,0.0,1,0,1,0,0,0,0.08071990052000949
120,BUSINESS TRAVEL AGENCIES,2012-04-13,6,2012-03-31,13,0,0.0,0,0.0,0,0.0,3,324.0,2,234.0,1,90.0,0,0.0,1,90.0,6,8_14,90.0,0.0,1,0,1,0,0,0,0.08465977218344617
121,BUSINESS TRAVEL AGENCIES,2012-04-13,6,2012-03-30,14,0,0.0,1,108.0,-1,-108.0,3,324.0,2,234.0,1,90.0,0,0.0,1,90.0,6,8_14,90.0,0.0,1,0,1,0,0,0,0.08859964384688272
122,BUSINESS TRAVEL AGENCIES,2012-04-13,6,2012-03-29,15,0,0.0,0,0.0,0,0.0,3,324.0,1,126.0,2,198.0,1,108.0,1,90.0,6,15_21,99.0,0.5,1,0,1,0,0,0,0.09231394584796272
123,BUSINESS TRAVEL AGENCIES,2012-04-13,6,2012-03-28,16,0,0.0,0,0.0,0,0.0,3,324.0,1,126.0,2,198.0,1,108.0,1,90.0,6,15_21,99.0,0.5,1,0,1,0,0,0,0.09625381751139939
124,BUSINESS TRAVEL AGENCIES,2012-04-13,6,2012-03-27,17,1,108.0,0,0.0,1,108.0,3,324.0,1,126.0,2,198.0,1,108.0,1,90.0,6,15_21,99.0,0.5,1,0,1,0,0,0,0.10019368917483605
125,BUSINESS TRAVEL AGENCIES,2012-04-13,6,2012-03-26,18,1,90.0,0,0.0,1,90.0,2,216.0,1,126.0,1,90.0,0,0.0,1,90.0,6,15_21,90.0,0.0,1,0,1,0,0,0,0.10462078312896558
126,BUSINESS TRAVEL AGENCIES,2012-04-14,7,2012-04-13,1,3,270.0,0,0.0,3,270.0,6,540.0,1,90.0,5,450.0,0,0.0,5,450.0,7,1_7,90.0,0.0,1,0,1,0,0,0,0.04369055908350984
127,BUSINESS TRAVEL AGENCIES,2012-04-14,7,2012-04-12,2,0,0.0,1,90.0,-1,-90.0,3,270.0,1,90.0,2,180.0,0,0.0,2,180.0,7,1_7,90.0,0.0,1,0,1,0,0,0,0.04419509565876424
128,BUSINESS TRAVEL AGENCIES,2012-04-14,7,2012-04-11,3,2,180.0,0,0.0,2,180.0,3,270.0,0,0.0,3,270.0,1,90.0,2,180.0,7,1_7,90.0,0.33333333333333304,1,0,1,0,0,0,0.04526105554907964
129,BUSINESS TRAVEL AGENCIES,2012-04-14,7,2012-04-10,4,0,0.0,0,0.0,0,0.0,1,90.0,0,0.0,1,90.0,1,90.0,0,0.0,7,1_7,90.0,1.0,1,0,1,0,0,0,0.049724232469188626
130,BUSINESS TRAVEL AGENCIES,2012-04-14,7,2012-04-09,5,0,0.0,0,0.0,0,0.0,1,90.0,0,0.0,1,90.0,1,90.0,0,0.0,7,1_7,90.0,1.0,1,0,1,0,0,0,0.053664104132625165
131,BUSINESS TRAVEL AGENCIES,2012-04-14,7,2012-04-08,6,0,0.0,0,0.0,0,0.0,1,90.0,0,0.0,1,90.0,1,90.0,0,0.0,7,1_7,90.0,1.0,1,0,1,0,0,0,0.05760397579606194
132,BUSINESS TRAVEL AGENCIES,2012-04-14,7,2012-04-07,7,0,0.0,0,0.0,0,0.0,1,90.0,0,0.0,1,90.0,1,90.0,0,0.0,7,1_7,90.0,1.0,1,0,1,0,0,0,0.061543847459498494
133,BUSINESS TRAVEL AGENCIES,2012-04-14,7,2012-04-06,8,1,90.0,0,0.0,1,90.0,1,90.0,0,0.0,1,90.0,1,90.0,0,0.0,7,8_14,90.0,1.0,1,0,1,0,0,0,0.06548371912293516
134,BUSINESS TRAVEL AGENCIES,2012-04-15,1,2012-04-14,1,0,0.0,0,0.0,0,0.0,7,1035.0,5,747.0,2,288.0,0,0.0,2,288.0,1,1_7,144.0,0.0,1,0,1,0,0,0,0.034981283734722285
135,BUSINESS TRAVEL AGENCIES,2012-04-15,1,2012-04-13,2,0,0.0,0,0.0,0,0.0,7,1035.0,5,747.0,2,288.0,0,0.0,2,288.0,1,1_7,144.0,0.0,1,0,1,0,0,0,0.03892115539815895
136,BUSINESS TRAVEL AGENCIES,2012-04-15,1,2012-04-12,3,0,0.0,1,90.0,-1,-90.0,7,1035.0,5,747.0,2,288.0,0,0.0,2,288.0,1,1_7,144.0,0.0,1,0,1,0,0,0,0.04286102706159539
137,BUSINESS TRAVEL AGENCIES,2012-04-15,1,2012-04-11,4,0,0.0,0,0.0,0,0.0,7,1035.0,4,657.0,3,378.0,1,90.0,2,288.0,1,1_7,126.0,0.33333333333333304,1,0,1,0,0,0,0.04725203804974536
138,BUSINESS TRAVEL AGENCIES,2012-04-15,1,2012-04-10,5,0,0.0,0,0.0,0,0.0,7,1035.0,4,657.0,3,378.0,1,90.0,2,288.0,1,1_7,126.0,0.33333333333333304,1,0,1,0,0,0,0.051191909713182035
139,BUSINESS TRAVEL AGENCIES,2012-04-15,1,2012-04-09,6,0,0.0,0,0.0,0,0.0,7,1035.0,4,657.0,3,378.0,1,90.0,2,288.0,1,1_7,126.0,0.33333333333333304,1,0,1,0,0,0,0.05513178137661859
140,BUSINESS TRAVEL AGENCIES,2012-04-15,1,2012-04-08,7,0,0.0,0,0.0,0,0.0,7,1035.0,4,657.0,3,378.0,1,90.0,2,288.0,1,1_7,126.0,0.33333333333333304,1,0,1,0,0,0,0.05907165304005514
141,BUSINESS TRAVEL AGENCIES,2012-04-15,1,2012-04-07,8,0,0.0,0,0.0,0,0.0,7,1035.0,4,657.0,3,378.0,1,90.0,2,288.0,1,8_14,126.0,0.33333333333333304,1,0,1,0,0,0,0.0630115247034918
142,BUSINESS TRAVEL AGENCIES,2012-04-15,1,2012-04-06,9,1,90.0,0,0.0,1,90.0,7,1035.0,4,657.0,3,378.0,1,90.0,2,288.0,1,8_14,126.0,0.33333333333333304,1,0,1,0,0,0,0.06695139636692847
143,BUSINESS TRAVEL AGENCIES,2012-04-15,1,2012-04-05,10,0,0.0,0,0.0,0,0.0,6,945.0,4,657.0,2,288.0,0,0.0,2,288.0,1,8_14,144.0,0.0,1,0,1,0,0,0,0.07070178133398827
144,BUSINESS TRAVEL AGENCIES,2012-04-15,1,2012-04-04,11,0,0.0,0,0.0,0,0.0,6,945.0,4,657.0,2,288.0,0,0.0,2,288.0,1,8_14,144.0,0.0,1,0,1,0,0,0,0.07464165299742481
145,BUSINESS TRAVEL AGENCIES,2012-04-15,1,2012-04-03,12,0,0.0,0,0.0,0,0.0,6,945.0,4,657.0,2,288.0,0,0.0,2,288.0,1,8_14,144.0,0.0,1,0,1,0,0,0,0.07858152466086148
146,BUSINESS TRAVEL AGENCIES,2012-04-15,1,2012-04-02,13,0,0.0,0,0.0,0,0.0,6,945.0,4,657.0,2,288.0,0,0.0,2,288.0,1,8_14,144.0,0.0,1,0,1,0,0,0,0.08252139632429814
147,BUSINESS TRAVEL AGENCIES,2012-04-15,1,2012-04-01,14,0,0.0,0,0.0,0,0.0,6,945.0,4,657.0,2,288.0,0,0.0,2,288.0,1,8_14,144.0,0.0,1,0,1,0,0,0,0.0864612679877348
148,BUSINESS TRAVEL AGENCIES,2012-04-15,1,2012-03-31,15,0,0.0,0,0.0,0,0.0,6,945.0,4,657.0,2,288.0,0,0.0,2,288.0,1,15_21,144.0,0.0,1,0,1,0,0,0,0.09040113965117125
149,BUSINESS TRAVEL AGENCIES,2012-04-15,1,2012-03-30,16,0,0.0,0,0.0,0,0.0,6,945.0,4,657.0,2,288.0,0,0.0,2,288.0,1,15_21,144.0,0.0,1,0,1,0,0,0,0.09434101131460813
150,BUSINESS TRAVEL AGENCIES,2012-04-15,1,2012-03-29,17,0,0.0,0,0.0,0,0.0,6,945.0,4,657.0,2,288.0,0,0.0,2,288.0,1,15_21,144.0,0.0,1,0,1,0,0,0,0.09828088297804469
151,BUSINESS TRAVEL AGENCIES,2012-04-15,1,2012-03-28,18,0,0.0,0,0.0,0,0.0,6,945.0,4,657.0,2,288.0,0,0.0,2,288.0,1,15_21,144.0,0.0,1,0,1,0,0,0,0.10222075464148145
152,BUSINESS TRAVEL AGENCIES,2012-04-15,1,2012-03-27,19,0,0.0,0,0.0,0,0.0,6,945.0,4,657.0,2,288.0,0,0.0,2,288.0,1,15_21,144.0,0.0,1,0,1,0,0,0,0.10616062630491792
153,BUSINESS TRAVEL AGENCIES,2012-04-15,1,2012-03-26,20,0,0.0,0,0.0,0,0.0,6,945.0,4,657.0,2,288.0,0,0.0,2,288.0,1,15_21,144.0,0.0,1,0,1,0,0,0,0.11010049796835457
154,BUSINESS TRAVEL AGENCIES,2012-04-15,1,2012-03-25,21,0,0.0,0,0.0,0,0.0,6,945.0,4,657.0,2,288.0,0,0.0,2,288.0,1,15_21,144.0,0.0,1,0,1,0,0,0,0.11404036963179122
155,BUSINESS TRAVEL AGENCIES,2012-04-15,1,2012-03-24,22,0,0.0,0,0.0,0,0.0,6,945.0,4,657.0,2,288.0,0,0.0,2,288.0,1,22_28,144.0,0.0,1,0,1,0,0,0,0.1179802412952279
156,BUSINESS TRAVEL AGENCIES,2012-04-15,1,2012-03-23,23,0,0.0,0,0.0,0,0.0,6,945.0,4,657.0,2,288.0,0,0.0,2,288.0,1,22_28,144.0,0.0,1,0,1,0,0,0,0.12192011295866444
157,BUSINESS TRAVEL AGENCIES,2012-04-15,1,2012-03-22,24,0,0.0,0,0.0,0,0.0,6,945.0,4,657.0,2,288.0,0,0.0,2,288.0,1,22_28,144.0,0.0,1,0,1,0,0,0,0.12585998462210113
158,BUSINESS TRAVEL AGENCIES,2012-04-15,1,2012-03-21,25,0,0.0,0,0.0,0,0.0,6,945.0,4,657.0,2,288.0,0,0.0,2,288.0,1,22_28,144.0,0.0,1,0,1,0,0,0,0.12979985628553775
159,BUSINESS TRAVEL AGENCIES,2012-04-15,1,2012-03-20,26,0,0.0,0,0.0,0,0.0,6,945.0,4,657.0,2,288.0,0,0.0,2,288.0,1,22_28,144.0,0.0,1,0,1,0,0,0,0.13373972794897443
160,BUSINESS TRAVEL AGENCIES,2012-04-15,1,2012-03-19,27,0,0.0,0,0.0,0,0.0,6,945.0,4,657.0,2,288.0,0,0.0,2,288.0,1,22_28,144.0,0.0,1,0,1,0,0,0,0.1376795996124111
161,BUSINESS TRAVEL AGENCIES,2012-04-15,1,2012-03-18,28,0,0.0,0,0.0,0,0.0,6,945.0,4,657.0,2,288.0,0,0.0,2,288.0,1,22_28,144.0,0.0,1,0,1,0,0,0,0.14161947127584756
162,BUSINESS TRAVEL AGENCIES,2012-04-15,1,2012-03-17,29,0,0.0,0,0.0,0,0.0,6,945.0,4,657.0,2,288.0,0,0.0,2,288.0,1,29_32,144.0,0.0,1,0,1,0,0,0,0.14555934293928452
163,BUSINESS TRAVEL AGENCIES,2012-04-15,1,2012-03-16,30,0,0.0,0,0.0,0,0.0,6,945.0,4,657.0,2,288.0,0,0.0,2,288.0,1,29_32,144.0,0.0,1,0,1,0,0,0,0.14949921460272098
164,BUSINESS TRAVEL AGENCIES,2012-04-15,1,2012-03-15,31,0,0.0,0,0.0,0,0.0,6,945.0,4,657.0,2,288.0,0,0.0,2,288.0,1,29_32,144.0,0.0,1,0,1,0,0,0,0.15343908626615754
165,BUSINESS TRAVEL AGENCIES,2012-04-15,1,2012-03-14,32,0,0.0,0,0.0,0,0.0,6,945.0,4,657.0,2,288.0,0,0.0,2,288.0,1,29_32,144.0,0.0,1,0,1,0,0,0,0.15737895792959433
166,BUSINESS TRAVEL AGENCIES,2012-04-16,2,2012-04-15,1,0,0.0,1,153.0,-1,-153.0,7,1120.0,4,652.0,3,468.0,0,0.0,3,468.0,2,1_7,156.0,0.0,0,0,1,0,0,0,0.0538236443470579
167,BUSINESS TRAVEL AGENCIES,2012-04-16,2,2012-04-14,2,0,0.0,0,0.0,0,0.0,7,1120.0,3,499.0,4,621.0,1,153.0,3,468.0,2,1_7,155.25,0.25,0,0,1,0,0,0,0.05778231348235763
168,BUSINESS TRAVEL AGENCIES,2012-04-16,2,2012-04-13,3,1,153.0,0,0.0,1,153.0,7,1120.0,3,499.0,4,621.0,1,153.0,3,468.0,2,1_7,155.25,0.25,0,0,1,0,0,0,0.06172218514579418
169,BUSINESS TRAVEL AGENCIES,2012-04-16,2,2012-04-12,4,0,0.0,1,90.0,-1,-90.0,6,967.0,3,499.0,3,468.0,0,0.0,3,468.0,2,1_7,156.0,0.0,0,0,1,0,0,0,0.0659049119657039
170,BUSINESS TRAVEL AGENCIES,2012-04-16,2,2012-04-11,5,0,0.0,0,0.0,0,0.0,6,967.0,2,409.0,4,558.0,1,90.0,3,468.0,2,1_7,139.5,0.25,0,0,1,0,0,0,0.07025832801012775
171,BUSINESS TRAVEL AGENCIES,2012-04-16,2,2012-04-10,6,0,0.0,0,0.0,0,0.0,6,967.0,2,409.0,4,558.0,1,90.0,3,468.0,2,1_7,139.5,0.25,0,0,1,0,0,0,0.07419819967356431
172,BUSINESS TRAVEL AGENCIES,2012-04-16,2,2012-04-09,7,0,0.0,0,0.0,0,0.0,6,967.0,2,409.0,4,558.0,1,90.0,3,468.0,2,1_7,139.5,0.25,0,0,1,0,0,0,0.07813807133700108
173,BUSINESS TRAVEL AGENCIES,2012-04-16,2,2012-04-08,8,0,0.0,0,0.0,0,0.0,6,967.0,2,409.0,4,558.0,1,90.0,3,468.0,2,8_14,139.5,0.25,0,0,1,0,0,0,0.08207794300043765
174,BUSINESS TRAVEL AGENCIES,2012-04-16,2,2012-04-07,9,0,0.0,0,0.0,0,0.0,6,967.0,2,409.0,4,558.0,1,90.0,3,468.0,2,8_14,139.5,0.25,0,0,1,0,0,0,0.08601781466387419
175,BUSINESS TRAVEL AGENCIES,2012-04-16,2,2012-04-06,10,1,90.0,0,0.0,1,90.0,6,967.0,2,409.0,4,558.0,1,90.0,3,468.0,2,8_14,139.5,0.25,0,0,1,0,0,0,0.08995768632731098
176,BUSINESS TRAVEL AGENCIES,2012-04-16,2,2012-04-05,11,1,180.0,0,0.0,1,180.0,5,877.0,2,409.0,3,468.0,0,0.0,3,468.0,2,8_14,156.0,0.0,0,0,1,0,0,0,0.09374566623809676
177,BUSINESS TRAVEL AGENCIES,2012-04-16,2,2012-04-04,12,0,0.0,0,0.0,0,0.0,4,697.0,2,409.0,2,288.0,0,0.0,2,288.0,2,8_14,144.0,0.0,0,0,1,0,0,0,0.09824795007967829
178,BUSINESS TRAVEL AGENCIES,2012-04-16,2,2012-04-03,13,0,0.0,0,0.0,0,0.0,4,697.0,2,409.0,2,288.0,0,0.0,2,288.0,2,8_14,144.0,0.0,0,0,1,0,0,0,0.10218782174311496
179,BUSINESS TRAVEL AGENCIES,2012-04-16,2,2012-04-02,14,1,265.0,1,265.0,0,0.0,4,697.0,2,409.0,2,288.0,0,0.0,2,288.0,2,8_14,144.0,0.0,0,0,1,0,0,0,0.10612769340655163
180,BUSINESS TRAVEL AGENCIES,2012-04-16,2,2012-04-01,15,0,0.0,0,0.0,0,0.0,3,432.0,1,144.0,2,288.0,0,0.0,2,288.0,2,15_21,144.0,0.0,0,0,1,0,0,0,0.11032921769832439
181,BUSINESS TRAVEL AGENCIES,2012-04-16,2,2012-03-31,16,0,0.0,0,0.0,0,0.0,3,432.0,1,144.0,2,288.0,0,0.0,2,288.0,2,15_21,144.0,0.0,0,0,1,0,0,0,0.11426908936176107
182,BUSINESS TRAVEL AGENCIES,2012-04-16,2,2012-03-30,17,0,0.0,0,0.0,0,0.0,3,432.0,1,144.0,2,288.0,0,0.0,2,288.0,2,15_21,144.0,0.0,0,0,1,0,0,0,0.11820896102519761
183,BUSINESS TRAVEL AGENCIES,2012-04-16,2,2012-03-29,18,0,0.0,0,0.0,0,0.0,3,432.0,1,144.0,2,288.0,0,0.0,2,288.0,2,15_21,144.0,0.0,0,0,1,0,0,0,0.12214883268863437
184,BUSINESS TRAVEL AGENCIES,2012-04-16,2,2012-03-28,19,0,0.0,0,0.0,0,0.0,3,432.0,1,144.0,2,288.0,0,0.0,2,288.0,2,15_21,144.0,0.0,0,0,1,0,0,0,0.12608870435207092
185,BUSINESS TRAVEL AGENCIES,2012-04-16,2,2012-03-27,20,0,0.0,0,0.0,0,0.0,3,432.0,1,144.0,2,288.0,0,0.0,2,288.0,2,15_21,144.0,0.0,0,0,1,0,0,0,0.1300285760155075
186,BUSINESS TRAVEL AGENCIES,2012-04-16,2,2012-03-26,21,0,0.0,0,0.0,0,0.0,3,432.0,1,144.0,2,288.0,0,0.0,2,288.0,2,15_21,144.0,0.0,0,0,1,0,0,0,0.13396844767894422
187,BUSINESS TRAVEL AGENCIES,2012-04-16,2,2012-03-25,22,0,0.0,0,0.0,0,0.0,3,432.0,1,144.0,2,288.0,0,0.0,2,288.0,2,22_28,144.0,0.0,0,0,1,0,0,0,0.13790831934238068
188,BUSINESS TRAVEL AGENCIES,2012-04-16,2,2012-03-24,23,0,0.0,0,0.0,0,0.0,3,432.0,1,144.0,2,288.0,0,0.0,2,288.0,2,22_28,144.0,0.0,0,0,1,0,0,0,0.14184819100581736
189,BUSINESS TRAVEL AGENCIES,2012-04-16,2,2012-03-23,24,0,0.0,0,0.0,0,0.0,3,432.0,1,144.0,2,288.0,0,0.0,2,288.0,2,22_28,144.0,0.0,0,0,1,0,0,0,0.14578806266925415
190,BUSINESS TRAVEL AGENCIES,2012-04-16,2,2012-03-22,25,0,0.0,0,0.0,0,0.0,3,432.0,1,144.0,2,288.0,0,0.0,2,288.0,2,22_28,144.0,0.0,0,0,1,0,0,0,0.14972793433269066
191,BUSINESS TRAVEL AGENCIES,2012-04-16,2,2012-03-21,26,0,0.0,0,0.0,0,0.0,3,432.0,1,144.0,2,288.0,0,0.0,2,288.0,2,22_28,144.0,0.0,0,0,1,0,0,0,0.15366780599612745
192,BUSINESS TRAVEL AGENCIES,2012-04-16,2,2012-03-20,27,0,0.0,0,0.0,0,0.0,3,432.0,1,144.0,2,288.0,0,0.0,2,288.0,2,22_28,144.0,0.0,0,0,1,0,0,0,0.15760767765956402
193,BUSINESS TRAVEL AGENCIES,2012-04-16,2,2012-03-19,28,0,0.0,0,0.0,0,0.0,3,432.0,1,144.0,2,288.0,0,0.0,2,288.0,2,22_28,144.0,0.0,0,0,1,0,0,0,0.16154754932300058
194,BUSINESS TRAVEL AGENCIES,2012-04-16,2,2012-03-18,29,0,0.0,0,0.0,0,0.0,3,432.0,1,144.0,2,288.0,0,0.0,2,288.0,2,29_32,144.0,0.0,0,0,1,0,0,0,0.16548742098643743
195,BUSINESS TRAVEL AGENCIES,2012-04-16,2,2012-03-17,30,0,0.0,0,0.0,0,0.0,3,432.0,1,144.0,2,288.0,0,0.0,2,288.0,2,29_32,144.0,0.0,0,0,1,0,0,0,0.169427292649874
196,BUSINESS TRAVEL AGENCIES,2012-04-16,2,2012-03-16,31,0,0.0,0,0.0,0,0.0,3,432.0,1,144.0,2,288.0,0,0.0,2,288.0,2,29_32,144.0,0.0,0,0,1,0,0,0,0.17336716431331045
197,BUSINESS TRAVEL AGENCIES,2012-04-16,2,2012-03-15,32,0,0.0,0,0.0,0,0.0,3,432.0,1,144.0,2,288.0,0,0.0,2,288.0,2,29_32,144.0,0.0,0,0,1,0,0,0,0.17730703597674724
198,BUSINESS TRAVEL AGENCIES,2012-04-17,3,2012-04-16,1,1,180.0,0,0.0,1,180.0,11,2337.0,2,409.0,9,1928.0,0,0.0,9,1928.0,3,1_7,214.22222222222197,0.0,0,0,1,0,0,0,0.051317793055011454
199,BUSINESS TRAVEL AGENCIES,2012-04-17,3,2012-04-15,2,0,0.0,0,0.0,0,0.0,10,2157.0,2,409.0,8,1748.0,0,0.0,8,1748.0,3,1_7,218.5,0.0,0,0,1,0,0,0,0.0554121021368988
200,BUSINESS TRAVEL AGENCIES,2012-04-17,3,2012-04-14,3,0,0.0,0,0.0,0,0.0,10,2157.0,2,409.0,8,1748.0,0,0.0,8,1748.0,3,1_7,218.5,0.0,0,0,1,0,0,0,0.05935197380033537
201,BUSINESS TRAVEL AGENCIES,2012-04-17,3,2012-04-13,4,0,0.0,0,0.0,0,0.0,10,2157.0,2,409.0,8,1748.0,0,0.0,8,1748.0,3,1_7,218.5,0.0,0,0,1,0,0,0,0.06329184546377177
202,BUSINESS TRAVEL AGENCIES,2012-04-17,3,2012-04-12,5,0,0.0,0,0.0,0,0.0,10,2157.0,2,409.0,8,1748.0,0,0.0,8,1748.0,3,1_7,218.5,0.0,0,0,1,0,0,0,0.06723171712720867
203,BUSINESS TRAVEL AGENCIES,2012-04-17,3,2012-04-11,6,0,0.0,0,0.0,0,0.0,10,2157.0,2,409.0,8,1748.0,0,0.0,8,1748.0,3,1_7,218.5,0.0,0,0,1,0,0,0,0.07117158879064513
204,BUSINESS TRAVEL AGENCIES,2012-04-17,3,2012-04-10,7,0,0.0,0,0.0,0,0.0,10,2157.0,2,409.0,8,1748.0,0,0.0,8,1748.0,3,1_7,218.5,0.0,0,0,1,0,0,0,0.07511146045408211
205,BUSINESS TRAVEL AGENCIES,2012-04-17,3,2012-04-09,8,0,0.0,0,0.0,0,0.0,10,2157.0,2,409.0,8,1748.0,0,0.0,8,1748.0,3,8_14,218.5,0.0,0,0,1,0,0,0,0.07905133211751857
206,BUSINESS TRAVEL AGENCIES,2012-04-17,3,2012-04-08,9,0,0.0,0,0.0,0,0.0,10,2157.0,2,409.0,8,1748.0,0,0.0,8,1748.0,3,8_14,218.5,0.0,0,0,1,0,0,0,0.08299120378095524
207,BUSINESS TRAVEL AGENCIES,2012-04-17,3,2012-04-07,10,0,0.0,0,0.0,0,0.0,10,2157.0,2,409.0,8,1748.0,0,0.0,8,1748.0,3,8_14,218.5,0.0,0,0,1,0,0,0,0.08693107544439187
208,BUSINESS TRAVEL AGENCIES,2012-04-17,3,2012-04-06,11,0,0.0,0,0.0,0,0.0,10,2157.0,2,409.0,8,1748.0,0,0.0,8,1748.0,3,8_14,218.5,0.0,0,0,1,0,0,0,0.09087094710782843
209,BUSINESS TRAVEL AGENCIES,2012-04-17,3,2012-04-05,12,1,180.0,0,0.0,1,180.0,10,2157.0,2,409.0,8,1748.0,0,0.0,8,1748.0,3,8_14,218.5,0.0,0,0,1,0,0,0,0.094810818771265
210,BUSINESS TRAVEL AGENCIES,2012-04-17,3,2012-04-04,13,0,0.0,0,0.0,0,0.0,9,1977.0,2,409.0,7,1568.0,0,0.0,7,1568.0,3,8_14,224.0,0.0,0,0,1,0,0,0,0.09887449493604221
211,BUSINESS TRAVEL AGENCIES,2012-04-17,3,2012-04-03,14,0,0.0,0,0.0,0,0.0,9,1977.0,2,409.0,7,1568.0,0,0.0,7,1568.0,3,8_14,224.0,0.0,0,0,1,0,0,0,0.10281436659947878
212,BUSINESS TRAVEL AGENCIES,2012-04-17,3,2012-04-02,15,1,265.0,1,265.0,0,0.0,9,1977.0,2,409.0,7,1568.0,0,0.0,7,1568.0,3,15_21,224.0,0.0,0,0,1,0,0,0,0.10675423826291551
213,BUSINESS TRAVEL AGENCIES,2012-04-17,3,2012-04-01,16,0,0.0,0,0.0,0,0.0,8,1712.0,1,144.0,7,1568.0,0,0.0,7,1568.0,3,15_21,224.0,0.0,0,0,1,0,0,0,0.1109557625546884
214,BUSINESS TRAVEL AGENCIES,2012-04-17,3,2012-03-31,17,0,0.0,0,0.0,0,0.0,8,1712.0,1,144.0,7,1568.0,0,0.0,7,1568.0,3,15_21,224.0,0.0,0,0,1,0,0,0,0.11489563421812486
215,BUSINESS TRAVEL AGENCIES,2012-04-17,3,2012-03-30,18,0,0.0,0,0.0,0,0.0,8,1712.0,1,144.0,7,1568.0,0,0.0,7,1568.0,3,15_21,224.0,0.0,0,0,1,0,0,0,0.1188355058815617
216,BUSINESS TRAVEL AGENCIES,2012-04-17,3,2012-03-29,19,0,0.0,0,0.0,0,0.0,8,1712.0,1,144.0,7,1568.0,0,0.0,7,1568.0,3,15_21,224.0,0.0,0,0,1,0,0,0,0.12277537754499816
217,BUSINESS TRAVEL AGENCIES,2012-04-17,3,2012-03-28,20,0,0.0,0,0.0,0,0.0,8,1712.0,1,144.0,7,1568.0,0,0.0,7,1568.0,3,15_21,224.0,0.0,0,0,1,0,0,0,0.12671524920843497
218,BUSINESS TRAVEL AGENCIES,2012-04-17,3,2012-03-27,21,0,0.0,0,0.0,0,0.0,8,1712.0,1,144.0,7,1568.0,0,0.0,7,1568.0,3,15_21,224.0,0.0,0,0,1,0,0,0,0.1306551208718716
219,BUSINESS TRAVEL AGENCIES,2012-04-17,3,2012-03-26,22,0,0.0,0,0.0,0,0.0,8,1712.0,1,144.0,7,1568.0,0,0.0,7,1568.0,3,22_28,224.0,0.0,0,0,1,0,0,0,0.13459499253530816
220,BUSINESS TRAVEL AGENCIES,2012-04-17,3,2012-03-25,23,0,0.0,0,0.0,0,0.0,8,1712.0,1,144.0,7,1568.0,0,0.0,7,1568.0,3,22_28,224.0,0.0,0,0,1,0,0,0,0.13853486419874472
